GrupoID,Estado,FechaReporte,Minas,Compañía minera,Pueblos,Departamento,Pueblos_actualizados,Año,Sem,Semestre
Grupo_638,Activo,2009-03-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2009,1,2009-S1
Grupo_278,Activo,2010-01-31,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2010,1,2010-S1
Grupo_674,Activo,2009-03-31,Yanacocha,Newmont,['CP La Ramada'],CAJAMARCA,['CP La Ramada'],2009,1,2009-S1
Grupo_682,Activo,2009-03-31,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2009,1,2009-S1
Grupo_606,Activo,2009-03-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2009,1,2009-S1
Grupo_505,Activo,2009-03-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2009,1,2009-S1
Grupo_784,Activo,2009-03-31,Chungar,Volcan,['CP Huayllay'],PASCO,['CP Huayllay'],2009,1,2009-S1
Grupo_278,Activo,2009-01-31,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2009,1,2009-S1
Grupo_682,Activo,2008-04-30,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2008,1,2008-S1
Grupo_505,Activo,2008-04-30,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2008,1,2008-S1
Grupo_940,Activo,2008-04-30,Atacocha,Nexa Resources,['Distrito de Ticlacayán'],PASCO,['Ticlacayán'],2008,1,2008-S1
Grupo_638,Activo,2008-06-30,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2008,1,2008-S1
Grupo_278,Activo,2008-01-31,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2008,1,2008-S1
Grupo_350,Activo,2008-06-30,Yanacocha,Newmont,"['CP Quishuar corral', 'CP Aliso Colorado', 'CP San José']",CAJAMARCA,"['CP Quishuar corral', 'CP Aliso Colorado', 'CP San Jose']",2008,1,2008-S1
Grupo_682,Activo,2008-06-30,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2008,1,2008-S1
Grupo_606,Activo,2008-06-30,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2008,1,2008-S1
Grupo_505,Activo,2008-06-30,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2008,1,2008-S1
Grupo_940,Activo,2008-06-30,Atacocha,Nexa Resources,['Distrito de Ticlacayán'],PASCO,['Ticlacayán'],2008,1,2008-S1
Grupo_638,Activo,2008-08-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2008,2,2008-S2
Grupo_278,Activo,2009-11-30,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2009,2,2009-S2
Grupo_350,Activo,2008-08-31,Yanacocha,Newmont,"['CP Quishuar corral', 'CP Aliso Colorado', 'CP San José']",CAJAMARCA,"['CP Quishuar corral', 'CP Aliso Colorado', 'CP San Jose']",2008,2,2008-S2
Grupo_682,Activo,2008-08-31,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2008,2,2008-S2
Grupo_606,Activo,2008-08-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2008,2,2008-S2
Grupo_505,Activo,2008-08-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2008,2,2008-S2
Grupo_940,Activo,2008-08-31,Atacocha,Nexa Resources,['Distrito de Ticlacayán'],PASCO,['Ticlacayán'],2008,2,2008-S2
Grupo_965,Activo,2010-08-31,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2010,2,2010-S2
Grupo_481,Activo,2010-08-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2010,2,2010-S2
Grupo_967,Activo,2010-08-31,Antamina,Antamina,['CP Racrachaca'],ÁNCASH,['CP Racrachaca'],2010,2,2010-S2
Grupo_829,Activo,2010-08-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2010,2,2010-S2
Grupo_638,Activo,2010-08-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2010,2,2010-S2
Grupo_848,Activo,2010-08-31,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2010,2,2010-S2
Grupo_1045,Activo,2010-08-31,Yanacocha,Newmont,['CP Quishuar corral'],CAJAMARCA,['CP Quishuar corral'],2010,2,2010-S2
Grupo_606,Activo,2010-08-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2010,2,2010-S2
Grupo_505,Activo,2010-08-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2010,2,2010-S2
Grupo_638,Activo,2009-05-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2009,1,2009-S1
Grupo_278,Activo,2008-11-30,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2008,2,2008-S2
Grupo_668,Activo,2009-05-31,Yanacocha,Newmont,"['CP LLanomayo', 'CP Llushcapampa Baja', 'CP Huambocancha Chica']",CAJAMARCA,"['CP LLanomayo', 'CP Llushcapampa Baja', 'Huambocancha']",2009,1,2009-S1
Grupo_848,Activo,2009-05-31,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2009,1,2009-S1
Grupo_674,Activo,2009-05-31,Yanacocha,Newmont,['CP La Ramada'],CAJAMARCA,['CP La Ramada'],2009,1,2009-S1
Grupo_682,Activo,2009-05-31,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2009,1,2009-S1
Grupo_606,Activo,2009-05-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2009,1,2009-S1
Grupo_505,Activo,2009-05-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2009,1,2009-S1
Grupo_940,Activo,2009-05-31,Atacocha,Nexa Resources,['Distrito de Ticlacayán'],PASCO,['Ticlacayán'],2009,1,2009-S1
Grupo_784,Activo,2009-05-31,Chungar,Volcan,['CP Huayllay'],PASCO,['CP Huayllay'],2009,1,2009-S1
Grupo_638,Activo,2009-06-30,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2009,1,2009-S1
Grupo_278,Activo,2007-11-30,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2007,2,2007-S2
Grupo_668,Activo,2009-06-30,Yanacocha,Newmont,"['CP LLanomayo', 'CP Llushcapampa Baja', 'CP Huambocancha Chica']",CAJAMARCA,"['CP LLanomayo', 'CP Llushcapampa Baja', 'Huambocancha']",2009,1,2009-S1
Grupo_848,Activo,2009-06-30,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2009,1,2009-S1
Grupo_674,Activo,2009-06-30,Yanacocha,Newmont,['CP La Ramada'],CAJAMARCA,['CP La Ramada'],2009,1,2009-S1
Grupo_682,Activo,2009-06-30,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2009,1,2009-S1
Grupo_606,Activo,2009-06-30,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2009,1,2009-S1
Grupo_505,Activo,2009-06-30,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2009,1,2009-S1
Grupo_940,Activo,2009-06-30,Atacocha,Nexa Resources,['Distrito de Ticlacayán'],PASCO,['Ticlacayán'],2009,1,2009-S1
Grupo_784,Activo,2009-06-30,Chungar,Volcan,['CP Huayllay'],PASCO,['CP Huayllay'],2009,1,2009-S1
Grupo_638,Activo,2009-07-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2009,2,2009-S2
Grupo_278,Activo,2009-09-30,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2009,2,2009-S2
Grupo_847,Activo,2009-07-31,Yanacocha,Newmont,"['CP Pachachaca', 'CP Chanta Alta', 'CP El Alumbre', 'CP Totoracocha']",CAJAMARCA,"['Pachachaca', 'CP Chanta Alta', 'CP El Alumbre', 'CP Totoracocha']",2009,2,2009-S2
Grupo_848,Activo,2009-07-31,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2009,2,2009-S2
Grupo_674,Activo,2009-07-31,Yanacocha,Newmont,['CP La Ramada'],CAJAMARCA,['CP La Ramada'],2009,2,2009-S2
Grupo_606,Activo,2009-07-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2009,2,2009-S2
Grupo_505,Activo,2009-07-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2009,2,2009-S2
Grupo_940,Activo,2009-07-31,Atacocha,Nexa Resources,['Distrito de Ticlacayán'],PASCO,['Ticlacayán'],2009,2,2009-S2
Grupo_784,Activo,2009-07-31,Chungar,Volcan,['CP Huayllay'],PASCO,['CP Huayllay'],2009,2,2009-S2
Grupo_829,Activo,2009-08-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2009,2,2009-S2
Grupo_638,Activo,2009-08-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2009,2,2009-S2
Grupo_278,Activo,2008-09-30,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2008,2,2008-S2
Grupo_847,Activo,2009-08-31,Yanacocha,Newmont,"['CP Pachachaca', 'CP Chanta Alta', 'CP El Alumbre', 'CP Totoracocha']",CAJAMARCA,"['Pachachaca', 'CP Chanta Alta', 'CP El Alumbre', 'CP Totoracocha']",2009,2,2009-S2
Grupo_848,Activo,2009-08-31,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2009,2,2009-S2
Grupo_674,Activo,2009-08-31,Yanacocha,Newmont,['CP La Ramada'],CAJAMARCA,['CP La Ramada'],2009,2,2009-S2
Grupo_606,Activo,2009-08-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2009,2,2009-S2
Grupo_505,Activo,2009-08-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2009,2,2009-S2
Grupo_940,Activo,2009-08-31,Atacocha,Nexa Resources,['Distrito de Ticlacayán'],PASCO,['Ticlacayán'],2009,2,2009-S2
Grupo_784,Activo,2009-08-31,Chungar,Volcan,['CP Huayllay'],PASCO,['CP Huayllay'],2009,2,2009-S2
Grupo_965,Activo,2009-11-30,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2009,2,2009-S2
Grupo_829,Activo,2009-11-30,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2009,2,2009-S2
Grupo_638,Activo,2009-11-30,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2009,2,2009-S2
Grupo_278,Activo,2007-09-30,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2007,2,2007-S2
Grupo_847,Activo,2009-11-30,Yanacocha,Newmont,"['CP Pachachaca', 'CP Chanta Alta', 'CP El Alumbre', 'CP Totoracocha']",CAJAMARCA,"['Pachachaca', 'CP Chanta Alta', 'CP El Alumbre', 'CP Totoracocha']",2009,2,2009-S2
Grupo_682,Activo,2009-11-30,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2009,2,2009-S2
Grupo_848,Activo,2009-11-30,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2009,2,2009-S2
Grupo_674,Activo,2009-11-30,Yanacocha,Newmont,['CP La Ramada'],CAJAMARCA,['CP La Ramada'],2009,2,2009-S2
Grupo_606,Activo,2009-11-30,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2009,2,2009-S2
Grupo_505,Activo,2009-11-30,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2009,2,2009-S2
Grupo_965,Activo,2010-01-31,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2010,1,2010-S1
Grupo_967,Activo,2010-01-31,Antamina,Antamina,['CP Racrachaca'],ÁNCASH,['CP Racrachaca'],2010,1,2010-S1
Grupo_829,Activo,2010-01-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2010,1,2010-S1
Grupo_638,Activo,2010-01-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2010,1,2010-S1
Grupo_278,Activo,2009-06-30,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2009,1,2009-S1
Grupo_682,Activo,2010-01-31,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2010,1,2010-S1
Grupo_848,Activo,2010-01-31,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2010,1,2010-S1
Grupo_674,Activo,2010-01-31,Yanacocha,Newmont,['CP La Ramada'],CAJAMARCA,['CP La Ramada'],2010,1,2010-S1
Grupo_606,Activo,2010-01-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2010,1,2010-S1
Grupo_965,Activo,2010-03-31,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2010,1,2010-S1
Grupo_481,Activo,2010-03-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2010,1,2010-S1
Grupo_967,Activo,2010-03-31,Antamina,Antamina,['CP Racrachaca'],ÁNCASH,['CP Racrachaca'],2010,1,2010-S1
Grupo_829,Activo,2010-03-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2010,1,2010-S1
Grupo_638,Activo,2010-03-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2010,1,2010-S1
Grupo_278,Activo,2010-03-31,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2010,1,2010-S1
Grupo_682,Activo,2010-03-31,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2010,1,2010-S1
Grupo_606,Activo,2010-03-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2010,1,2010-S1
Grupo_505,Activo,2010-03-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2010,1,2010-S1
Grupo_965,Activo,2010-04-30,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2010,1,2010-S1
Grupo_481,Activo,2010-04-30,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2010,1,2010-S1
Grupo_967,Activo,2010-04-30,Antamina,Antamina,['CP Racrachaca'],ÁNCASH,['CP Racrachaca'],2010,1,2010-S1
Grupo_829,Activo,2010-04-30,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2010,1,2010-S1
Grupo_638,Activo,2010-04-30,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2010,1,2010-S1
Grupo_278,Activo,2010-04-30,Las Bambas,Las Bambas,"['Cotabambas (Provincia)', 'Tambobamba', 'Chuquilambila']",APURÍMAC,"['Cotabambas', 'Tambobamba', 'Chuquibambilla']",2010,1,2010-S1
Grupo_1045,Activo,2010-04-30,Yanacocha,Newmont,['CP Quishuar corral'],CAJAMARCA,['CP Quishuar corral'],2010,1,2010-S1
Grupo_682,Activo,2010-04-30,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2010,1,2010-S1
Grupo_674,Activo,2010-04-30,Yanacocha,Newmont,['CP La Ramada'],CAJAMARCA,['CP La Ramada'],2010,1,2010-S1
Grupo_1178,Activo,2010-04-30,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2010,1,2010-S1
Grupo_606,Activo,2010-04-30,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2010,1,2010-S1
Grupo_505,Activo,2010-04-30,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2010,1,2010-S1
Grupo_965,Activo,2010-05-31,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2010,1,2010-S1
Grupo_481,Activo,2010-05-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2010,1,2010-S1
Grupo_967,Activo,2010-05-31,Antamina,Antamina,['CP Racrachaca'],ÁNCASH,['CP Racrachaca'],2010,1,2010-S1
Grupo_829,Activo,2010-05-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2010,1,2010-S1
Grupo_638,Activo,2010-05-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2010,1,2010-S1
Grupo_848,Activo,2010-05-31,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2010,1,2010-S1
Grupo_1045,Activo,2010-05-31,Yanacocha,Newmont,['CP Quishuar corral'],CAJAMARCA,['CP Quishuar corral'],2010,1,2010-S1
Grupo_682,Activo,2010-05-31,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2010,1,2010-S1
Grupo_1178,Activo,2010-05-31,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2010,1,2010-S1
Grupo_606,Activo,2010-05-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2010,1,2010-S1
Grupo_505,Activo,2010-05-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2010,1,2010-S1
Grupo_965,Activo,2010-06-30,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2010,1,2010-S1
Grupo_481,Activo,2010-06-30,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2010,1,2010-S1
Grupo_967,Activo,2010-06-30,Antamina,Antamina,['CP Racrachaca'],ÁNCASH,['CP Racrachaca'],2010,1,2010-S1
Grupo_829,Activo,2010-06-30,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2010,1,2010-S1
Grupo_638,Activo,2010-06-30,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2010,1,2010-S1
Grupo_848,Activo,2010-06-30,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2010,1,2010-S1
Grupo_1045,Activo,2010-06-30,Yanacocha,Newmont,['CP Quishuar corral'],CAJAMARCA,['CP Quishuar corral'],2010,1,2010-S1
Grupo_682,Activo,2010-06-30,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2010,1,2010-S1
Grupo_1178,Activo,2010-06-30,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2010,1,2010-S1
Grupo_606,Activo,2010-06-30,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2010,1,2010-S1
Grupo_505,Activo,2010-06-30,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2010,1,2010-S1
Grupo_965,Activo,2010-07-31,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2010,2,2010-S2
Grupo_481,Activo,2010-07-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2010,2,2010-S2
Grupo_967,Activo,2010-07-31,Antamina,Antamina,['CP Racrachaca'],ÁNCASH,['CP Racrachaca'],2010,2,2010-S2
Grupo_829,Activo,2010-07-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2010,2,2010-S2
Grupo_638,Activo,2010-07-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2010,2,2010-S2
Grupo_848,Activo,2010-07-31,Yanacocha,Newmont,"['CP Magdalena', 'CP Choropampa', 'CP San Juan']",CAJAMARCA,"['CP Magdalena', 'CP Choropampa', 'San Juan']",2010,2,2010-S2
Grupo_1045,Activo,2010-07-31,Yanacocha,Newmont,['CP Quishuar corral'],CAJAMARCA,['CP Quishuar corral'],2010,2,2010-S2
Grupo_682,Activo,2010-07-31,Yanacocha,Newmont,"['CP Huambocancha Alta', 'CP El Batán']",CAJAMARCA,"['Cumbancha Alta', 'CP El Batán']",2010,2,2010-S2
Grupo_1178,Activo,2010-07-31,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2010,2,2010-S2
Grupo_606,Activo,2010-07-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2010,2,2010-S2
Grupo_505,Activo,2010-07-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2010,2,2010-S2
Grupo_965,Activo,2010-10-31,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2010,2,2010-S2
Grupo_481,Activo,2010-10-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2010,2,2010-S2
Grupo_967,Activo,2010-10-31,Antamina,Antamina,['CP Racrachaca'],ÁNCASH,['CP Racrachaca'],2010,2,2010-S2
Grupo_829,Activo,2010-10-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2010,2,2010-S2
Grupo_638,Activo,2010-10-31,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2010,2,2010-S2
Grupo_606,Activo,2010-10-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2010,2,2010-S2
Grupo_505,Activo,2010-10-31,Quellaveco,Angloamerican,['Distrito de Torata'],MOQUEGUA,['Distrito de Torata'],2010,2,2010-S2
Grupo_965,Activo,2010-11-30,Antamina,Antamina,['CP Cajacay'],ÁNCASH,['CP Cajacay'],2010,2,2010-S2
Grupo_481,Activo,2010-11-30,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2010,2,2010-S2
Grupo_967,Activo,2010-11-30,Antamina,Antamina,['CP Racrachaca'],ÁNCASH,['CP Racrachaca'],2010,2,2010-S2
Grupo_829,Activo,2010-11-30,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2010,2,2010-S2
Grupo_638,Activo,2010-11-30,Antamina,Antamina,['CP San Antonio de Juprog'],ÁNCASH,['CP San Antonio de Juprog'],2010,2,2010-S2
